pos	HSC	MPP	LMPP	CLP	CMP	GMP-A	GMP-B	GMP-C	MEP	Mono	mDC	Ery	Mega	CD4	CD8	Bcell	Plasma	NK	pDC	chr
24953439	0.00014079463216815305	9.068019030584785e-05	8.333160831260331e-05	0.00010954512981459269	6.171108620940092e-05	0.0	9.679167623179628e-05	0.00011903933882354261	0.0	0.0	5.9901147003310554e-05	0.0	2.115491339652931e-05	4.136576650485776e-05	0.00011069472347213971	0.00023003697151235408	4.7567047923799146e-05	2.2631071804769627e-05	0.0	chr1
24953539	0.0001267951666538972	0.00013343800254560746	8.081488188705488e-05	9.337068111713605e-05	7.41471606166186e-05	0.0	0.00011651991597330891	5.268546937492908e-05	9.321416572484987e-06	5.3359764830579995e-05	6.399695192661383e-05	0.0	4.763100132838195e-05	4.136576650485776e-05	0.00011989909872802879	0.00025912210356742105	2.601821748852101e-05	1.7390991420443776e-05	0.0	chr1
24953639	5.7197820004721454e-05	0.00012394961317914864	2.4887627985978842e-05	0.00011983796080388328	9.432645116417936e-05	0.0	8.651655136642513e-05	6.685090217856568e-05	7.616279441303878e-05	6.246126317960869e-05	1.5103280654680866e-05	5.116639474708027e-05	0.0001039575785053724	2.926823101758804e-05	6.515728799563584e-05	0.0002027498278529892	1.22908143964179e-05	1.473297963129298e-05	0.0	chr1
24953739	3.8131880003147634e-05	7.158330409057113e-05	0.0	0.00027202481900267985	8.986823581064849e-05	5.892322669892272e-05	6.267826167876405e-05	7.405787676287202e-05	0.00012754426241772725	9.529804153688868e-05	0.0	6.43706256495526e-05	0.00012705926042745386	2.6016205348967143e-06	6.82254130809322e-05	0.00016573238266685253	4.7567047923799146e-05	2.9010300098731535e-05	0.0	chr1
24953839	6.039769760562424e-05	7.158330409057113e-05	2.153199275191428e-05	0.00018196254784638718	0.00011626556356181809	8.823679174009533e-05	6.67883116249125e-05	8.225891680708268e-05	0.00011492624827678127	0.00012010408694223617	8.959573269725937e-06	0.0	0.00010369800749444755	3.499179619436081e-05	0.00012442054622214974	0.00016192487252387368	7.789503149937578e-05	2.6276345115605006e-05	0.0	chr1
24953939	0.0001253285550649522	9.896752055023057e-05	0.00015379994867857654	0.00024960115261255027	0.00012811503068567646	8.823679174009533e-05	0.00010788881108639714	0.0001679970595952599	0.0001028766115327182	0.00014544551535086307	2.815865884771009e-05	4.126322157022603e-05	8.111546404428974e-05	6.712181053413378e-05	0.00016906984022659413	0.00023405600696081318	5.8261652658344595e-05	3.174425508185807e-05	0.0	chr1
24954039	0.00020705877043023248	0.0001570989276102799	0.0002765602777957614	0.0004903798917290886	0.00012541663718222356	8.823679174009533e-05	9.103760630718843e-05	0.00022217362385886408	0.00019347623914907938	0.00013348864503976235	0.0	4.7205125476338575e-05	0.00014029730487846324	0.00012071519537107414	0.00024359298374576624	0.0001423585088414541	4.7567047923799146e-05	2.7263606637289586e-05	0.0	chr1
24954139	0.00027878936601832057	0.00023973200108600015	0.0002488762929276934	0.0004157568593612793	0.00021634076610291882	4.174962293742766e-05	2.1577762217279426e-05	0.0001592989866484863	0.00034159582300504756	3.265831789282065e-05	0.0	5.5787875562945584e-05	0.0001572991070378743	0.00022126783616377327	0.00031383690567427007	0.00015124269665758172	2.4741249759023046e-05	4.2604131659079005e-05	0.0	chr1
24954239	0.00027318957730088035	0.00023216530731897254	0.0002564264715284126	0.0003521618602764423	0.0002447325586175101	0.0	8.014597394989501e-06	1.9384276468134288e-05	0.00033216073178851517	0.0	3.276643938642628e-05	8.087591427764302e-05	0.0001783242339257012	0.00023895885619535075	0.0003499277465212569	0.00014204121715636177	2.10699675367164e-05	7.184226098485694e-05	0.0	chr1
24954339	0.0002601234096119849	0.00020526151493144458	0.00025307083440175487	0.00034076622596687054	0.0002003850479955452	0.0	3.411341455303224e-05	5.939541122928326e-05	0.00019097537087599977	2.0522986473299996e-05	9.57394400822143e-05	1.485475976528137e-05	0.00014445041688730456	0.00018146303748944453	0.0002733860977217322	9.095714609888543e-05	0.00011668292871596464	4.009800603204644e-05	0.0	chr1
24954439	0.00019399260299351957	0.00020382024148452393	0.00016414649339904183	0.00022864788840495521	0.00010183502439117871	1.6877507144917564e-05	5.137562432685578e-06	7.405787676287202e-05	0.00011560830391732084	6.156895941989999e-05	8.754783023560773e-05	0.0	0.00011057659786447718	0.00012175584298266088	0.00018505638672366463	9.317819252227003e-05	0.00011253278361260048	6.03748383557708e-05	0.0	chr1
24954539	0.00014092795990293814	0.00022279702149718885	5.676616270959219e-05	0.0002036510131452495	0.00014958485725662771	7.609683046041778e-05	0.0	7.405787676287202e-05	0.00015687262435051108	4.193827670630869e-05	8.754783023560773e-05	3.136004839337178e-05	0.00013679311793844486	8.520307316404822e-05	0.00018126160043395597	6.324694501652923e-05	0.00014254152688369617	6.455171445997187e-05	0.0	chr1
24954639	0.00012679516481296484	0.00019192972644153442	8.025560934804413e-05	0.00020291581093172874	0.00019299379622521773	0.00011695816354811293	0.0	0.00012251856771744424	0.0001428904982140597	1.2313791883979999e-05	0.00010060320842863695	0.00010728437608258766	0.00014185472344727405	7.700796794246493e-05	0.00020943990713838834	0.00010576412373154537	0.00024022956578712695	9.865020788564354e-05	0.0	chr1
24954739	9.306311897141417e-05	0.0001441274554148158	9.451705909281852e-05	0.00039958240970189106	0.00022349737495990258	0.00029520832769076654	0.0	0.00015234053136353948	0.00018529157937624934	9.833187589530173e-05	0.00015256873344425849	0.0001455766456997574	0.00017482004764715975	0.00012344689708604673	0.00021266951249133186	0.00013622419205345574	0.00032482867230002136	0.00014611470314455693	0.0002754335329276499	chr1
24954839	7.946363804851746e-05	9.512411982709511e-05	0.00014065704356120627	0.0005973518101089543	0.00017609950646446917	0.0005063252106399848	8.425602302254116e-05	0.0002408123562593594	0.00016994534305783614	0.00018542072302685914	0.00034711946919597543	0.00020268494657451472	0.00021674051780256034	0.0002203572691408427	0.0002770194030182576	0.00017271281499190913	0.00020878422758883956	0.00018082074431584314	0.000496230975249708	chr1
24954939	9.386308787673168e-05	6.209491309981769e-05	0.00023321665129094464	0.0004433269388412252	0.0001260032444655829	0.000583902522786943	0.00042929470770343257	0.0006125928226854521	0.00012993145519494352	0.00032462010438973125	0.000600803399111512	0.000177266799865691	0.0002106406349970962	0.00020773940727948466	0.0003289353152338816	0.0001690110707595982	0.00010806339552660794	0.0001883391202855424	0.0003835792083398267	chr1
24955039	7.199725526910625e-05	6.605841779831246e-05	0.00033276716125214335	0.0003907599780895013	0.00016284218186054844	0.0006635525143074623	0.0008370116498146904	0.0010355676781618342	0.00012731691027192737	0.0004520410794132471	0.0008160891647675091	0.00010563384721977862	0.000152886427744428	0.00020058494742428363	0.0004579580525907336	0.00011528289391826616	0.00015323613009537347	0.00017641603911364322	0.0003633018902960481	chr1
24955139	0.0001882594870834867	0.00019925620551455964	0.0006820328694797976	0.000361351889548671	0.000434206718351437	0.0010780877869533438	0.0017225218961407697	0.0024317325427631892	0.0001499383998408161	0.0011657056168263501	0.0037691645147423037	0.0002148988603675733	9.045996454278582e-05	0.00044253566396005266	0.0009111524319048163	0.00023331565903743053	0.00019984545365739614	0.0003680207185710046	0.00035766931216661696	chr1
24955239	0.0002909222372940776	0.000462649129967106	0.0016971125210250666	0.0005157443623239653	0.0010964863389955903	0.0027391898113940634	0.003201317831348438	0.005558068288933154	0.00024008332366018032	0.0028100429592981223	0.008466540823335022	0.00029544466866438283	9.020039611162089e-05	0.001096453007716008	0.0018131004862562126	0.0005153885786370396	0.00020032431790378372	0.0010357892199815365	0.0002675479011684037	chr1
24955339	0.00020332557928010028	0.0004757407093003818	0.002109855647605129	0.0005208907784598983	0.0015010107278512243	0.003259431586871465	0.003350307142571299	0.006323995677674176	0.0003164734714280481	0.003003672865300013	0.008216696685049022	9.375003940755353e-05	0.00018416454781491738	0.0012551518564457183	0.001508145000623135	0.0005123214216745542	0.00022506557076105576	0.0011763600734098216	0.0006269069863360187	chr1
24955439	0.00013546150250127477	0.00017667623809457228	0.0009292313364089749	0.00028783166683385897	0.0007935623463379913	0.0018443858565605617	0.0015998369048908963	0.0030440768097931338	0.0001847231994788745	0.0013132926586016732	0.004195640217095916	2.6738567577506465e-05	0.00016300963541060343	0.0006013646001016504	0.0004685350048614871	0.000364991992678987	0.0003162091410711386	0.0005072245935882625	0.00036893448350633405	chr1
24955539	8.333015698387127e-05	6.605841766295458e-05	0.00020609193729460298	0.00019813699654384383	0.00020073701357544026	0.0011145076816501784	0.0005236203560718863	0.0009833792252482902	5.3086604303288195e-05	0.0005835666566646208	0.0008995411783012593	2.3437509851888382e-05	7.488579609717546e-05	0.00023661739683776634	0.00018013123856042574	0.00029973552983950314	0.0003171668667632367	0.00021484329812054354	0.0	chr1
24955639	5.319797245194373e-05	1.9457206681206753e-05	6.403670621241123e-05	0.00010072270325234361	5.936465707596363e-05	0.0005116549491124311	0.0003571633376997944	0.0006227819954834611	5.945244983611911e-05	0.00041170895384414635	0.00022731717795475403	5.347713515501293e-05	3.8675853939667084e-05	0.0001061461206713624	0.0001128747070853766	0.0001910100075900557	0.0001889912304072559	0.00010875065241825595	4.900351014106052e-05	chr1
24955739	2.626566559657372e-05	3.2068359382856535e-05	0.0	0.0	8.447144880374271e-06	0.0002647103680459512	0.000288936506767316	0.0003625853735441418	0.00011151597339891336	0.0001270640557849936	9.215561077432393e-06	0.0	5.217346739512137e-05	7.271529522082035e-05	5.869807728974877e-05	0.0001525118659648032	0.00011029808940331401	6.447577083852606e-05	0.00016165525759177435	chr1
24955839	1.15995579030554e-05	3.158793452318827e-05	2.153199275191428e-05	0.00018637376537604283	0.0	0.00026767133445247573	0.00016727903094212383	0.00017371293812576828	9.059962354962706e-05	7.049199701698695e-05	0.00011161068416001453	0.0	6.96944073870284e-05	2.7317015616415502e-05	4.779815922356434e-05	0.00017429927748978047	0.00010646718568969316	3.56173579020314e-05	0.00011208848871346026	chr1
24955939	1.2532855665370203e-05	3.879430741821221e-05	7.745924665299033e-05	0.000384878363106808	1.008964527378038e-05	0.0002173349115362215	6.123974419761209e-05	7.30638113029677e-05	7.83226356489697e-05	5.496591159805565e-05	0.0001525687333930474	2.574825025982104e-05	0.00014808438956430224	4.721941270837537e-05	5.038184350591917e-05	0.00015367527143458356	0.00018037169739294152	3.949046042378223e-05	0.0	chr1
24956039	4.973143665789959e-05	8.659658038916228e-05	8.696687981617325e-05	0.00021798745630890423	3.1676793301403516e-06	0.00011370110054908588	9.638067123718143e-05	0.00010214022600516912	6.0020829197674246e-05	6.228280242766695e-05	0.0001525687333930474	0.00023140415125194014	0.00018779851943355203	3.2780418739698604e-05	5.764845555004213e-05	0.00011316761146806972	0.00021405172421666544	4.2452244633955176e-05	2.1967090752889197e-05	chr1
24956139	0.0001438611822234076	0.000172352414456	8.696687981617325e-05	0.00019004977219511552	1.7363575587436003e-05	0.000129986414677523	9.555866124795175e-05	0.00014413949168612673	7.47986853714112e-05	5.764282287718173e-05	0.00017509566197340787	0.0004786533856961494	0.00015288642690655728	0.0	5.2642567252979644e-05	0.00010259119884686841	0.00011716178935648049	6.0147008822236424e-05	0.00013461883820360302	chr1
24956239	0.00017426002304449852	0.00023985210531976997	7.326470261040963e-05	9.226787779685491e-05	7.977859053686811e-06	0.0001362044436256505	0.00010788881108639714	0.00010363132419502561	0.00014675547603710864	9.92241794710217e-05	9.957925772699256e-05	0.00031789186348957416	0.00014003773552123065	0.0	6.346174518534048e-05	9.074561679503926e-05	9.018584589579368e-05	6.629840733263429e-05	0.0001678511037015636	chr1
24956339	0.00018345967167194887	0.00021078639988242966	8.333160831260331e-05	0.00012241116855120593	2.428554153107603e-05	0.00010037675301977287	0.00013542614572559182	7.405787676287202e-05	0.0001374340567717862	0.00021254675557411058	0.0	0.00010134247241945873	9.487264544582589e-05	5.853646203517608e-06	4.80403796250351e-05	7.05446697671163e-05	7.597957990512884e-05	4.6856950513654805e-05	0.0001678511037015636	chr1
24956439	0.0001301283709682459	0.00012058663679886043	8.137415442606564e-05	0.00015770087480020223	4.669393975540222e-05	9.060556467271533e-05	0.00016563501282978302	7.405787676287202e-05	0.00014186741413499683	0.00020273141414831915	1.1519451346790491e-05	5.7108298653192816e-05	7.02135467850197e-05	8.078031779473067e-05	3.0761990986787184e-05	6.39872936063062e-05	7.039284642115564e-05	5.035033683162824e-05	0.00013292906199184232	chr1
24956539	9.639632442058419e-05	7.434574640609526e-05	0.00012220104977385117	4.0803722850401974e-05	4.6107332472042895e-05	8.320314925827781e-05	0.00010418976613486352	7.55489749527285e-05	0.00014129903500700414	0.00011118104924165556	3.532631746349084e-05	0.00012477998258375461	4.542466066739423e-05	0.00012461762430059008	1.5986546497070507e-05	5.8593324198702545e-05	0.00011716179170204753	3.576924406414964e-05	4.731373392929981e-05	chr1
24956639	9.972953039933748e-05	7.122298544581995e-05	0.0001160490518447328	8.050464238052281e-05	2.8274471057919434e-05	2.3983825942777588e-05	9.021559631795875e-05	3.603487292153168e-05	0.00011344846232417679	8.67319262256373e-05	4.30059516946845e-05	0.00022480203750158928	3.6469513278679365e-05	0.00011603227740065608	2.0750214392662223e-05	3.1517708140176147e-05	0.00010758453257553351	4.799609806034458e-05	7.66031882664854e-05	chr1
24956739	9.986285863848762e-05	8.107169403537729e-05	9.75930580573777e-05	5.183175605321332e-05	1.5134467910670568e-05	0.0	8.322851140950636e-05	3.603487292153168e-05	0.00011162964892225462	2.4984505444332906e-05	9.881129377469176e-05	0.00045521587921131966	4.5684229649789906e-05	3.3170662093738534e-05	3.245753379708254e-05	7.086196234073439e-05	0.00015211878478491397	5.6273905469741884e-05	0.00021460157889360983	chr1
24956839	8.559673663332237e-05	5.188588438887766e-05	0.00013170868334258975	6.322739036278505e-05	1.2670717320561406e-05	0.0	0.00011220436352985301	9.493325075199597e-05	0.0001268622081236064	6.763662498591912e-05	7.62843666965237e-05	0.00019608283379609834	9.033018015080952e-05	0.0	3.9239705038263965e-05	8.714963874489023e-05	0.00018611805406613935	4.845175697416934e-05	0.00022868305150867006	chr1
24956939	6.826406485030332e-05	8.791774849483949e-05	0.0003780682438064614	0.00014483483606358898	6.323626514613517e-05	4.1453526320850154e-05	0.00016871755028939438	0.00032083462101328424	8.571156293897811e-05	0.00011296565711755111	0.00019122289641946983	0.00010332310681184596	8.384094450015491e-05	8.455266738414322e-06	5.304626792209759e-05	0.0001437334459104388	9.417637019050867e-05	2.5896629145726318e-05	0.0005215776057776598	chr1
24957039	0.00023199115267701133	0.00033605718183173967	0.0008260455504830938	7.57258279926379e-05	0.00016882557705822314	0.00024072654720706278	0.000313391302279304	0.0009955565142078851	5.285925251470145e-05	0.00017578384235300947	0.0011486173151142886	0.00010629405876490224	0.00010694262765699324	2.107312633266339e-05	3.051977058531642e-05	0.00039756734435196023	0.0001039132509308665	2.749143588853241e-05	0.0005919849494910893	chr1
24957139	0.0007754370890310502	0.0009388702645209244	0.0012804544811743962	0.00010476631542670778	0.00037495938021156304	0.0006437140454024854	0.0008766736198439232	0.0014399037317187249	6.070288353301199e-05	0.00035049691570964326	0.0023942539980999506	0.0001327025205698469	5.762442625627331e-05	4.162592855834743e-06	9.365855523536255e-06	0.0006062399577146	0.0002011224271282821	6.493142937327361e-05	0.000811655866749565	chr1
24957239	0.0006351757725682871	0.0007999073734804164	0.0008005986482908197	6.433019368306618e-05	0.00022901148564159258	0.0007387610634406795	0.00122520585218035	0.0014915951487521697	7.343457567031323e-05	0.000504865463275923	0.0022857151816983974	0.00012742082820885796	3.997370138730692e-05	3.655276851529884e-05	0.0	0.0004413536896469174	0.00017191178546734399	7.343706744537148e-05	0.0005564996507954396	chr1
24957339	0.00022972457111097315	0.00026255218179719003	0.00028075482729081287	0.0	7.731483994675895e-05	0.00028662152508777055	0.0006021223000377499	0.0006282493418335296	1.7392399365643304e-05	0.0002773280055736429	0.0009998883961226494	0.00010794458762771128	7.644321448959244e-05	3.226009463271926e-05	0.0	0.00011644630091828531	9.162243466149581e-05	4.2300358947699836e-05	0.0001824958319404106	chr1
24957439	0.0001239952715638478	9.47638024251754e-05	0.00018064503690479858	0.0	5.5493049005792085e-05	0.00014893659813848306	0.00021228407936122622	0.00033027823759616983	1.7960778273812534e-05	0.00015972237295335863	0.0004835609770024821	3.862237538973156e-05	9.097910493299248e-05	6.686164872159288e-05	1.8570230779425335e-06	5.6160748607218774e-05	7.039284608857525e-05	2.437776526621158e-05	0.0001678511037015636	chr1
24957539	9.146317957202931e-05	4.203717522097299e-06	5.7884707787613705e-05	0.0	4.669393975540222e-05	8.971727482298283e-05	0.00012782255332521717	0.00021869440027274427	0.00010105779736141391	0.0002862510464365298	0.00033483205807912443	2.5088038714697424e-05	3.322489465957978e-05	0.00011408106217471902	3.754416222796861e-05	0.00011210997127958488	7.326602379502183e-05	5.6425792365818144e-05	0.0001678511037015636	chr1
24957639	5.3064643292327426e-05	0.0	2.7404354411527263e-05	6.947660917771147e-05	7.191805293985317e-05	5.921932331550022e-05	7.254238154952036e-05	0.00014811575352574404	0.00014550504297220824	0.00018881147619832051	0.000284658443125519	0.00010629405945914114	5.048626571318959e-05	0.00012214608629289195	0.00011198656561331712	0.00013601266351472897	0.0001503629511986391	0.00011642091616316801	6.364823730965332e-05	chr1
24957739	0.0	1.5013276864633208e-05	8.137415442606564e-05	0.00010954512981459269	5.267733404566733e-05	3.9676946621385144e-05	5.1170121829548355e-05	6.163205851406799e-05	0.00018017616857073378	8.387655458554552e-05	0.0002593156522622352	0.00020994727273778783	8.773448554216984e-05	0.0001277395696872169	0.00018917413354866764	0.00017419351439277745	0.00021564793401857176	0.00011429450826428721	0.00010870893716560138	chr1
24957839	1.3999466434722034e-05	3.5791652045285566e-05	5.3969800014538385e-05	0.00015292206041231732	5.455447735241717e-05	0.0	1.0069622368063733e-05	0.0	0.00020109251910696842	3.2479856853396516e-05	0.0002554758354026939	0.00012048860698506	0.00013419742308726367	0.00011278025141442089	0.00021501097637221595	0.00023046002858980762	0.0002579474917210938	0.0001238633474306481	0.0004089258570621001	chr1
24957939	5.399794196249928e-05	4.768216732207507e-05	1.537999482279591e-05	0.0001698317113232947	0.00012271824367877067	9.178995113902534e-06	1.705670727651612e-05	3.0816029257033995e-05	0.0001943856438578903	7.334736939303365e-05	0.0002129818582992002	0.0002109375913398152	0.00017624768158145274	5.151208664571603e-05	0.00014484780007951762	0.00022675828667753617	0.00023911221379005097	0.0001111808351416698	0.00027487026874182944	chr1
24958039	7.946363804851746e-05	6.533778091488372e-05	7.3544338879915e-05	0.0001429968305297871	0.00019921183342882655	9.652749700426536e-05	8.672205386373255e-05	0.0001023887423701452	0.00014482298821096254	0.00013509479078380068	0.0001410492820462569	0.0003271348275858529	0.00023880392480932368	5.801613836628542e-05	0.0001533255141309944	0.00025256472886280593	0.00014717053632096907	0.00011619308666996099	0.0002005201104622706	chr1
24958139	7.946363804851746e-05	5.0324504050250514e-05	5.22919823975061e-05	0.00012388157297824745	0.00017832861414123462	0.00014538343873955303	8.363951640412121e-05	2.087537465799077e-05	9.219108615216808e-05	9.86887964102458e-05	7.423646423487205e-05	0.00027629853909730165	0.00022686372657119725	5.177224907158109e-05	0.00011206730574714071	0.00028090951459877286	0.00017654079605989618	0.00010449783455573332	5.688913246261048e-05	chr1
24958239	3.9198506017221695e-05	1.6574657658555063e-05	1.6498539900817433e-05	4.4847335024766135e-05	0.00010758377576810008	4.7671555268977674e-05	5.5280171775696815e-05	1.5408014628516997e-05	9.275946500538143e-05	0.00018952531873461638	7.423646423487205e-06	0.0003951366298547006	8.669620736356567e-05	5.8276299981686405e-05	7.097057763093421e-05	0.00020824956087590258	0.0001880335038399462	0.0001178638360502252	0.0	chr1
24958339	0.0	1.0569346912701778e-05	7.242579380189348e-05	0.00015733327369344186	5.91300141626199e-05	7.90577966261928e-05	1.4179672314212195e-05	3.2307127446890476e-06	8.49158330390822e-05	0.0002614449994212809	5.119756154129107e-06	0.00028719203146628636	3.7897145471083184e-05	9.508923217140304e-05	6.007065956474978e-05	0.00017821255050763088	0.00018867198773970365	8.422100167549133e-05	0.0	chr1
24958439	2.266580279907377e-06	0.0	8.333160831260331e-05	0.00024849834817001565	2.9213042711294353e-05	0.00012643325527859296	0.0	1.7147629183349562e-05	6.77507838683055e-05	0.0002498450503265813	0.00012952983216751808	0.00018816029265121906	7.12518229350947e-05	0.00013047127200456143	4.214634985591315e-05	0.00010724482099748375	0.00020000508111765335	0.00010654829936548952	0.0	chr1
24958539	2.8932230631758872e-05	0.0	0.00015100358810142458	0.00027864163892436664	1.5721075194029894e-05	3.9084753388230145e-05	0.0	1.8887243738182124e-05	6.900121794988944e-05	0.00019826989410785177	0.0001881510410370259	0.00028025980684071776	0.00012498270653975928	9.196728700382057e-05	4.271153079267827e-05	8.038073281128981e-05	0.00021261513529342524	0.00011224403892173527	0.0	chr1
24958639	4.01318037795365e-05	0.0	0.0002270646605717049	0.0003337818049384234	3.895072361505914e-05	0.0	0.0	0.0	6.843283978362442e-05	0.00010654106892071754	0.00016741602723010317	0.00023734605304062404	0.00017637746308497992	1.912191093149085e-05	2.906644817649183e-05	6.166048364165574e-05	0.00022921571598694953	3.34150047202174e-05	0.00010420286639191028	chr1
24958739	5.0398079164999325e-05	2.221964975965715e-05	0.0001789672150519626	0.00031613695309650066	0.00010993020490153739	9.030946805613784e-05	0.0	0.0	9.116800172963105e-05	0.0001388424650796688	0.0001543606496516072	0.00011652733771431829	0.00018247734611093636	0.0	3.455677727649584e-05	0.00016414592140304475	0.00022602329634812846	2.3694276359120488e-05	0.0002607887953484025	chr1
24958839	3.973181902425873e-05	1.4532852004964946e-05	7.522215649694728e-05	6.506539589658693e-05	0.00012905360233905137	0.00013531615377591801	0.0	0.0	7.627647058211149e-05	9.654726686947663e-05	5.350145199842322e-05	6.668136605748526e-05	9.694920336852956e-05	8.975590845393664e-06	2.2607237470604753e-05	0.00022665252071750572	0.00011380975018681915	5.59701333874696e-05	0.00036668144573574047	chr1
24958939	5.7997789515277e-05	0.0	2.7963626950538024e-05	6.72710025371492e-05	0.00012400877970216118	0.00014656782520586304	1.849522475766808e-05	4.199926568095762e-05	5.945245110010405e-05	5.478745084611391e-05	4.3773915117803864e-05	6.965231801054153e-05	3.6858867512971315e-05	4.084544239787842e-05	3.2861234466200486e-05	0.00024230561125866855	8.348176531592937e-05	7.427244286946161e-05	0.0003492204232268506	chr1
24959039	5.639785049416591e-05	5.644992101102086e-06	0.0	3.492210514223592e-05	6.159376475272906e-05	7.076709136202276e-05	1.9933742238820042e-05	0.00011158384787426019	9.844325677991122e-05	9.511958225685677e-05	7.62843666965237e-05	7.427379882640685e-05	3.192704705759533e-05	2.744709664316034e-05	3.560639901620249e-05	0.0002680062916303614	9.625144427381102e-05	9.887803692718406e-05	0.00018024279592114212	chr1
24959139	4.839815538861046e-05	2.966623508451522e-05	0.0	0.0	4.364358188193373e-05	1.8357990227805068e-05	2.260527470381654e-06	0.00014811575352574404	8.934919099306842e-05	0.0001950576027807652	6.118108604184282e-05	0.00029181351179618446	6.904548304583003e-05	1.9902397091959866e-05	2.8016826436785177e-05	0.0001965097455492233	0.0001387106240452869	5.384372377064309e-05	1.7461020854860642e-05	chr1
24959239	6.346424783740655e-05	3.1467828308271204e-05	0.0	9.92522988253021e-06	2.522411318445095e-05	2.5464309025665096e-05	0.0	0.00013245922253225095	5.0926763836739404e-05	0.0001650761967305361	9.983524500551758e-06	0.0003631163629043923	0.00010175123652143087	4.4357630119988985e-05	3.915896490444038e-05	0.00021988361522816817	0.00014940522757204036	3.295934618546986e-05	0.0	chr1
24959339	3.1998780422221795e-05	1.6454551443637998e-05	0.0	8.712146230220962e-05	1.0441609643795973e-05	0.0	0.0	8.275594953703483e-05	6.365845560308855e-05	0.00020683601273090025	0.0	0.00019641293588919394	0.00015768846107372316	1.8341424771021836e-05	4.376115253238492e-05	0.0002167106891958121	0.00022921571731727115	2.946595926258596e-05	0.0	chr1
24959439	5.573120923536962e-05	1.3211683640877223e-06	0.0	7.057941249799261e-05	5.267733404566733e-05	0.0	0.0	4.349036387081411e-05	4.0809616938450544e-05	0.00017489153889228246	0.0	0.00024163743044433982	0.00018001143668804526	0.0	6.20084227765159e-05	0.00020539392823164655	0.0001797332150685649	4.06296087770193e-05	0.0	chr1
24959539	5.853110252231403e-05	3.9154626062963405e-05	0.0	0.00010035510214558324	3.2380722041434704e-05	4.056523647111765e-05	1.8700727254975504e-05	0.0	1.023082306736157e-06	5.2824382574754775e-05	0.0	0.00026144377738815134	0.0001910431381187993	1.09268062465662e-05	7.904459101329306e-05	0.00024695922958368685	0.00011716179243722525	5.14894854832878e-05	0.0	chr1
24959639	2.959887189055516e-05	5.608960236626967e-05	0.0	0.00014262922942302674	5.866072833593244e-06	8.823679174009533e-05	4.151150445609947e-05	0.0	1.2163311868974312e-05	9.297805255509747e-05	0.0	0.00015151855005712526	0.00019039421551949012	3.1219446418760576e-06	6.531876826328303e-05	0.00017546268182422233	0.00011077695310707041	0.00010039690180681743	0.0	chr1
24959739	0.0	2.7504323216008038e-05	0.0	7.499062577911715e-05	3.6604294481621844e-05	5.30012943673727e-05	1.849522475766808e-06	0.0	3.6717287230642084e-05	0.00016204236455698922	8.959573269725937e-06	9.672099136060981e-05	0.00023244446933924244	4.461779217347865e-05	7.444240338534851e-05	0.00011570595010719395	0.00012195042051262258	5.6046077621891335e-05	0.0	chr1
24959839	0.0	3.4830802325949043e-06	0.0	5.146415494645294e-05	6.605198010625993e-05	0.0	2.178326471458685e-05	0.0	7.059267959070281e-05	0.0001736423140886621	6.0157134811017005e-05	9.903173176854247e-06	0.0001963643132053534	4.904054708280307e-05	9.737260139124762e-05	0.00010142779364858205	0.00027821935258892964	1.0480160768651707e-05	0.0	chr1
24959939	1.799931398749976e-05	1.693497630330626e-05	0.0	4.227412727744349e-05	4.7515189952105276e-05	0.0	1.0069622368063733e-05	0.0	0.00012811264171058755	0.00015561777682012747	7.62843666965237e-05	7.163295264591239e-05	0.00011109574076829606	3.9154389050195554e-05	3.819008329855732e-05	0.0001777894933808148	0.00030902619824036917	1.4125434079487083e-05	0.0	chr1
24960039	3.973181902425873e-05	3.5791652045285566e-05	0.0	0.00010991273092135307	4.364358188193373e-05	0.0	0.0	0.0	0.00012004165888995129	9.619034529659738e-05	6.98846715038623e-05	9.837152022341885e-05	9.110888831070419e-05	4.630884552116152e-05	3.89974846367932e-05	0.0002328926017872081	0.00033217123846004937	3.8047540149582346e-05	0.0	chr1
24960139	3.973181902425873e-05	3.5791652045285566e-05	0.0	0.00020438621535877026	6.558269427957247e-05	5.47778740668377e-05	0.0	0.0	6.77507838683055e-05	6.692278197815216e-05	1.3567353808442133e-05	0.00015250886730538678	7.735170787933417e-05	4.3447062932775133e-05	5.0139623104448405e-05	0.00025277625880836517	0.0002702383049797367	9.45492772660125e-05	0.0	chr1
24960239	5.106472042379561e-05	3.5791652045285566e-05	0.0	6.102178372222278e-05	7.144876711316571e-05	5.5073970683415204e-05	1.6234697287286427e-05	0.0	4.922162671380168e-05	8.316271040485043e-05	2.0223036808809973e-05	0.0001974032549077647	6.0220121570488346e-05	4.812997989558922e-05	4.513373480738592e-05	0.00019788467538659559	0.00020766688364371014	7.571536493419647e-05	0.0	chr1
24960339	8.59967220064473e-05	2.6783685926505646e-05	9.647451356515882e-05	0.0	3.683893739496557e-05	7.550463722726278e-05	1.7673214768438387e-05	0.0	7.729955349336218e-05	8.940883688380143e-05	4.8125707848813605e-05	8.38468672373457e-05	3.5690804810095465e-05	5.333322096538265e-05	3.1811612726493835e-05	0.00011676359193698332	0.00018771426469074457	5.384372419811315e-05	0.0	chr1
